id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2012529,1,2016/5/10 21:12,2016/5/10 21:19,2,-74.00405121,40.7428894,-74.00307465,40.73434067,N,392
id2384998,2,2016/5/10 21:12,2016/5/10 21:21,2,-73.78207397,40.64458466,-73.79836273,40.66752243,N,491
id1074296,1,2016/5/10 21:13,2016/5/10 21:16,1,-73.98196411,40.7737236,-73.97764587,40.77718353,N,181
id0554661,2,2016/5/10 21:13,2016/5/10 21:22,2,-73.98605347,40.72648621,-73.99152374,40.74430847,N,575
id2110690,1,2016/5/10 21:13,2016/5/10 21:20,1,-73.99300385,40.74821472,-74.00576019,40.72572327,N,459
id3444863,1,2016/5/10 21:13,2016/5/10 21:23,3,-74.00189209,40.72809982,-73.98396301,40.74399567,N,605
id0365120,1,2016/5/10 21:14,2016/5/10 21:47,1,-73.97640991,40.74925232,-73.97802734,40.66344833,N,2008
id2498057,1,2016/5/10 21:14,2016/5/10 21:29,1,-73.98977661,40.74193573,-73.9650116,40.75899124,N,916
id0453995,1,2016/5/10 21:14,2016/5/10 21:23,2,-73.99280548,40.72423172,-74.00925446,40.71528625,N,534
id2238639,1,2016/5/10 21:14,2016/5/10 21:22,3,-73.99185181,40.73847961,-73.98497009,40.7517662,N,499
id2467425,2,2016/5/10 21:14,2016/5/10 21:22,1,-73.96946716,40.75357819,-73.98016357,40.74869537,N,476
id1526705,2,2016/5/10 21:14,2016/5/10 21:25,2,-73.97083282,40.75503922,-73.97250366,40.76210022,N,669
id2921494,1,2016/5/10 21:14,2016/5/10 21:33,2,-73.99621582,40.74053192,-73.96219635,40.76383209,N,1117
id2356007,2,2016/5/10 21:14,2016/5/10 21:30,1,-73.96974945,40.7630806,-73.98068237,40.78919983,N,960
id3284625,2,2016/5/10 21:14,2016/5/10 21:19,1,-74.00576782,40.74514008,-74.00576782,40.74514008,N,251
id0313306,1,2016/5/10 21:15,2016/5/10 21:21,1,-73.99865723,40.73478699,-74.00489044,40.74470139,N,375
id2454698,1,2016/5/10 21:15,2016/5/10 21:25,1,-73.98419189,40.75539398,-73.98284912,40.76678085,N,614
id1963909,1,2016/5/10 21:15,2016/5/10 21:25,1,-73.99201202,40.71640015,-73.9484787,40.71785355,N,594
id1808222,2,2016/5/10 21:15,2016/5/10 21:28,1,-73.99847412,40.74529648,-73.96283722,40.75848007,N,758
id3401960,2,2016/5/10 21:15,2016/5/10 21:24,1,-73.98017883,40.76522827,-73.98991394,40.75183105,N,522
id0432417,1,2016/5/10 21:15,2016/5/10 21:20,1,-73.98911285,40.73656082,-74.00274658,40.73364258,N,326
id2180188,2,2016/5/10 21:15,2016/5/10 21:19,1,-74.00991058,40.71473694,-74.01699066,40.70773697,N,214
id3100058,1,2016/5/10 21:15,2016/5/10 21:23,1,-73.97746277,40.74913406,-73.98278046,40.73146057,N,472
id2297463,1,2016/5/10 21:15,2016/5/10 21:29,1,-73.9785614,40.7771225,-73.99147034,40.74481583,N,814
id0035525,1,2016/5/10 21:16,2016/5/10 21:22,1,-74.00028992,40.73771667,-73.99959564,40.72852325,N,388
id0139584,2,2016/5/10 21:16,2016/5/10 21:19,1,-73.96481323,40.80701065,-73.96099854,40.80218124,N,170
id0339391,1,2016/5/10 21:16,2016/5/10 21:44,1,-73.9825592,40.76913071,-73.99117279,40.71791077,N,1663
id3440940,2,2016/5/10 21:16,2016/5/10 21:41,1,-73.96419525,40.76794815,-73.98316193,40.76435852,N,1510
id2446763,2,2016/5/10 21:16,2016/5/10 21:22,1,-73.98130798,40.72090149,-73.98696136,40.71421051,N,372
id2246789,1,2016/5/10 21:16,2016/5/10 21:29,1,-73.98477173,40.76443481,-73.95193481,40.7734642,N,776
id1058131,1,2016/5/10 21:16,2016/5/10 21:44,1,-73.78993988,40.64702988,-73.95710754,40.7608757,N,1663
id0921865,2,2016/5/10 21:17,2016/5/10 21:32,1,-73.99317932,40.68267822,-73.9609375,40.71895981,N,923
id2141553,1,2016/5/10 21:17,2016/5/10 21:28,1,-73.99539948,40.72172546,-73.98936462,40.74827957,N,664
id2093618,2,2016/5/10 21:17,2016/5/10 21:29,1,-74.00694275,40.70965958,-73.99861908,40.73730087,N,697
id2820572,1,2016/5/10 21:17,2016/5/10 21:27,2,-73.97917938,40.76250839,-73.96671295,40.75753784,N,601
id1286495,2,2016/5/10 21:18,2016/5/10 21:31,1,-73.98207855,40.76076126,-73.97901154,40.77922058,N,777
id3312565,1,2016/5/10 21:18,2016/5/10 21:26,2,-73.96022034,40.77884674,-73.94559479,40.77789688,N,497
id3549847,1,2016/5/10 21:18,2016/5/10 21:22,2,-73.98055267,40.78195953,-73.97811127,40.7916069,N,250
id3390515,2,2016/5/10 21:18,2016/5/10 21:26,1,-73.96533966,40.75952148,-73.94671631,40.77629089,N,479
id2413970,2,2016/5/10 21:18,2016/5/10 21:24,1,-73.98403931,40.73783875,-73.98397064,40.72540283,N,349
id3315534,2,2016/5/10 21:19,2016/5/10 21:34,1,-73.98490143,40.75355148,-73.95774841,40.77961349,N,892
id2244150,2,2016/5/10 21:19,2016/5/10 21:24,1,-73.96846771,40.76733017,-73.95600891,40.78718948,N,280
id2149335,2,2016/5/10 21:20,2016/5/10 21:35,5,-73.96379089,40.76149368,-73.90493011,40.77201462,N,939
id0981528,2,2016/5/10 21:20,2016/5/10 21:38,2,-74.00243378,40.72913361,-73.95267487,40.74322891,N,1081
id1691871,1,2016/5/10 21:20,2016/5/10 21:24,1,-73.97414398,40.76483917,-73.97418213,40.76344681,N,240
id0887451,2,2016/5/10 21:20,2016/5/10 21:25,1,-73.98226166,40.7685318,-73.97379303,40.76464081,N,258
id3700810,2,2016/5/10 21:20,2016/5/10 21:51,1,-73.9814682,40.76509857,-73.94906616,40.72623062,N,1842
id0611828,2,2016/5/10 21:20,2016/5/10 21:33,3,-73.9748764,40.74198914,-73.99160767,40.71871185,N,780
id3141835,2,2016/5/10 21:20,2016/5/10 21:29,2,-73.99311066,40.72013092,-73.99471283,40.73022842,N,533
id0992347,1,2016/5/10 21:20,2016/5/10 21:29,1,-73.98199463,40.77214432,-73.96697235,40.79615784,N,541
id0159469,1,2016/5/10 21:21,2016/5/10 21:36,1,-73.96685791,40.77264404,-73.97489929,40.75425339,N,896
id3428345,1,2016/5/10 21:21,2016/5/10 21:42,1,-74.01338959,40.70432663,-74.00717163,40.64680099,N,1270
id1892450,1,2016/5/10 21:21,2016/5/10 21:34,2,-73.96884918,40.76977921,-73.97537994,40.78939438,N,762
id3873409,2,2016/5/10 21:21,2016/5/10 21:29,1,-73.98856354,40.73715591,-73.97515869,40.74587631,N,457
id1328260,1,2016/5/10 21:22,2016/5/10 21:24,1,-73.99201202,40.72415543,-74.00046539,40.7285881,N,145
id1420141,2,2016/5/10 21:22,2016/5/10 21:53,1,-73.7820816,40.64456177,-73.97860718,40.76248932,N,1903
id0072310,2,2016/5/10 21:23,2016/5/10 21:58,6,-73.98011017,40.76522446,-73.96247101,40.71987534,N,2110
id3724715,2,2016/5/10 21:23,2016/5/10 21:42,3,-73.99469757,40.74012375,-73.96514893,40.75708389,N,1165
id0753000,1,2016/5/10 21:23,2016/5/10 21:34,1,-73.97990417,40.78378677,-73.96463776,40.81039047,N,655
id3483022,2,2016/5/10 21:23,2016/5/10 21:28,1,-74.00798035,40.73944855,-74.00120544,40.74149323,N,280
id1497512,1,2016/5/10 21:23,2016/5/10 21:26,2,-73.98646545,40.76174164,-73.98150635,40.76880646,N,162
id2213753,2,2016/5/10 21:23,2016/5/10 21:24,1,-74.00344086,40.72692871,-74.00389099,40.72983932,N,57
id0476998,2,2016/5/10 21:24,2016/5/10 21:43,2,-73.98078156,40.76554108,-74.0030365,40.72507858,N,1158
id3762766,2,2016/5/10 21:24,2016/5/10 21:29,1,-73.98918152,40.73079681,-73.99312592,40.72265244,N,321
id3087077,2,2016/5/10 21:24,2016/5/10 21:32,2,-73.99816895,40.74534988,-73.98647308,40.73434067,N,501
id3657756,1,2016/5/10 21:24,2016/5/10 21:50,1,-74.0029068,40.74939728,-73.9859314,40.6696701,Y,1595
id1772548,1,2016/5/10 21:24,2016/5/10 21:39,1,-73.97886658,40.75065613,-73.97708893,40.77661133,N,871
id0888480,1,2016/5/10 21:24,2016/5/10 21:38,1,-73.95629883,40.77173996,-73.9712677,40.74419785,N,803
id0308354,2,2016/5/10 21:24,2016/5/10 21:36,3,-73.98903656,40.75833893,-73.99220276,40.74541855,N,687
id3043885,2,2016/5/10 21:24,2016/5/10 21:37,5,-73.96704865,40.80374908,-74.00823975,40.74882889,N,760
id1062717,2,2016/5/10 21:25,2016/5/10 21:34,1,-73.96762848,40.79307175,-73.95259857,40.82627106,N,575
id0133196,2,2016/5/10 21:25,2016/5/10 21:57,1,-73.9938736,40.7346077,-73.94857025,40.67513657,N,1907
id3913780,2,2016/5/10 21:25,2016/5/10 21:34,1,-73.98767853,40.73823929,-74.006073,40.73479843,N,547
id0458923,1,2016/5/10 21:25,2016/5/10 22:01,4,-73.98410797,40.7616806,-73.98697662,40.74283218,N,2175
id0000483,2,2016/5/10 21:25,2016/5/10 21:31,2,-73.99437714,40.7355957,-73.9912262,40.74957657,N,324
id3213702,2,2016/5/10 21:25,2016/5/10 21:34,1,-73.96555328,40.76581192,-73.97266388,40.74683762,N,498
id1877874,1,2016/5/10 21:25,2016/5/10 21:44,1,-73.98414612,40.72910309,-73.95191956,40.78171158,N,1121
id0406157,2,2016/5/10 21:25,2016/5/10 21:33,1,-73.97579193,40.75007248,-73.96982574,40.76282501,N,477
id2806830,2,2016/5/10 21:25,2016/5/10 21:32,1,-74.0010376,40.73089981,-74.00942993,40.73817062,N,406
id1036998,1,2016/5/10 21:25,2016/5/10 21:47,2,-73.96870422,40.76475906,-74.00485992,40.73156738,N,1316
id1971975,1,2016/5/10 21:26,2016/5/10 21:43,1,-73.99120331,40.72767258,-74.01426697,40.71748352,N,1071
id3182197,2,2016/5/10 21:26,2016/5/10 21:35,1,-73.96237183,40.80503845,-73.9569931,40.78620148,N,588
id1884684,1,2016/5/10 21:26,2016/5/10 21:44,1,-73.99297333,40.75299454,-73.96317291,40.79912186,N,1080
id1705825,1,2016/5/10 21:26,2016/5/10 21:35,1,-73.98908234,40.73682785,-74.00737762,40.74110413,N,512
id1651367,1,2016/5/10 21:26,2016/5/10 21:49,2,-73.97647095,40.75246811,-73.97444916,40.79346848,N,1364
id1300055,1,2016/5/10 21:27,2016/5/10 21:41,1,-73.98880005,40.75888443,-73.95785522,40.76525497,N,858
id2326128,2,2016/5/10 21:27,2016/5/10 21:36,4,-73.98435211,40.72729874,-73.97379303,40.75117874,N,578
id2874188,1,2016/5/10 21:27,2016/5/10 21:31,1,-73.95887756,40.71214676,-73.94756317,40.71123123,N,269
id2133778,1,2016/5/10 21:27,2016/5/10 22:04,1,-73.96379852,40.77683258,-73.98394775,40.7491684,N,2196
id2765683,1,2016/5/10 21:27,2016/5/10 21:30,1,-73.97983551,40.72692108,-73.98686218,40.73325729,N,162
id3615454,1,2016/5/10 21:28,2016/5/10 21:40,1,-73.99575043,40.73285675,-74.00533295,40.7112236,N,735
id0172706,2,2016/5/10 21:28,2016/5/10 21:36,1,-73.98144531,40.78050232,-73.96112823,40.79686737,N,504
id1342645,1,2016/5/10 21:28,2016/5/10 21:58,1,-73.98322296,40.76163864,-73.99073029,40.73820877,N,1801
id1107712,2,2016/5/10 21:28,2016/5/10 21:41,1,-73.9814682,40.74716949,-74.0041275,40.71691895,N,799
id3833259,1,2016/5/10 21:28,2016/5/10 21:35,1,-74.0061264,40.73422623,-74.00354004,40.74839783,N,390
id3188459,2,2016/5/10 21:28,2016/5/10 21:39,1,-73.99777985,40.74144363,-73.99568939,40.7643013,N,627
id0641919,2,2016/5/10 21:28,2016/5/10 21:35,1,-73.95311737,40.74557114,-73.93981934,40.75263214,N,373
id3460057,2,2016/5/10 21:29,2016/5/10 21:40,4,-73.99064636,40.74063873,-74.01082611,40.71491241,N,684
id2917574,2,2016/5/10 21:29,2016/5/10 21:53,1,-73.97973633,40.76279068,-74.01233673,40.70373917,N,1456
id3730313,2,2016/5/10 21:29,2016/5/10 21:36,1,-73.98708344,40.73331833,-73.97138977,40.74971008,N,418
id3534711,2,2016/5/10 21:29,2016/5/10 21:38,2,-74.00753021,40.74104691,-73.9947052,40.74218369,N,565
id1719271,1,2016/5/10 21:29,2016/5/10 21:38,2,-73.97114563,40.76559067,-73.97019196,40.76220322,N,507
id2069124,2,2016/5/10 21:29,2016/5/10 22:10,5,-73.99934387,40.67280579,-73.83768463,40.66925049,N,2429
id2124367,1,2016/5/10 21:30,2016/5/10 22:03,1,-74.00398254,40.72570038,-73.96551514,40.80060196,N,1989
id1022195,2,2016/5/10 21:30,2016/5/10 21:48,1,-73.98049927,40.76284409,-73.97124481,40.79795456,N,1098
id2388969,2,2016/5/10 21:30,2016/5/10 21:41,1,-73.97734833,40.75072098,-74.01500702,40.70972824,N,652
id0787501,2,2016/5/10 21:31,2016/5/10 21:59,1,-73.95329285,40.77565765,-73.98786926,40.75278091,N,1682
id2869986,2,2016/5/10 21:31,2016/5/10 21:46,1,-73.97309113,40.75357056,-73.97905731,40.77852249,N,920
id3860458,2,2016/5/10 21:31,2016/5/10 22:03,5,-73.98832703,40.76430893,-73.98832703,40.76430893,N,1936
id1936886,1,2016/5/10 21:31,2016/5/10 21:39,1,-73.97086334,40.76138687,-73.94972229,40.78459549,N,492
id2927331,2,2016/5/10 21:31,2016/5/10 21:36,1,-73.9775238,40.7463913,-73.99173737,40.73860931,N,308
id3215229,1,2016/5/10 21:31,2016/5/10 21:40,1,-73.98260498,40.74522018,-73.96520996,40.76305389,N,517
id2216905,2,2016/5/10 21:31,2016/5/10 22:25,1,-74.00383759,40.7209549,-73.97187805,40.79883194,N,3216
id0292833,1,2016/5/10 21:31,2016/5/10 21:58,1,-74.00767517,40.72558212,-73.95758057,40.77147675,N,1616
id3227771,1,2016/5/10 21:31,2016/5/10 21:44,1,-74.0068512,40.73007202,-73.99080658,40.75598907,N,766
id1189381,2,2016/5/10 21:31,2016/5/10 21:59,1,-73.96955872,40.76028824,-73.91687012,40.87018204,N,1643
id2736240,2,2016/5/10 21:31,2016/5/10 21:42,1,-74.00386047,40.725811,-73.98231506,40.75736618,N,654
id3372130,1,2016/5/10 21:31,2016/5/10 21:48,2,-73.98232269,40.77216339,-73.96711731,40.76067352,N,979
id3943266,2,2016/5/10 21:32,2016/5/10 21:52,1,-74.00013733,40.72719574,-73.98562622,40.76360321,N,1203
id1303744,2,2016/5/10 21:32,2016/5/10 21:45,1,-73.98913574,40.75814056,-73.958992,40.76361084,N,815
id3368272,1,2016/5/10 21:32,2016/5/10 21:41,1,-73.97333527,40.75218201,-73.99217987,40.74954605,N,540
id2571566,1,2016/5/10 21:32,2016/5/10 21:43,1,-73.99736023,40.72600555,-74.00678253,40.70810699,N,676
id2343331,1,2016/5/10 21:32,2016/5/10 21:46,2,-74.013237,40.71542358,-73.98384094,40.7374115,N,832
id0797173,2,2016/5/10 21:33,2016/5/10 21:44,2,-73.98606873,40.76137543,-74.00722504,40.7412529,N,666
id3139095,2,2016/5/10 21:33,2016/5/10 21:40,2,-73.95285797,40.7833519,-73.95446777,40.76766968,N,424
id3853800,2,2016/5/10 21:33,2016/5/10 21:47,2,-73.99821472,40.75061417,-73.98810577,40.74490356,N,833
id2916752,2,2016/5/10 21:33,2016/5/10 21:59,1,-73.97489929,40.76223755,-73.98023987,40.73351288,N,1543
id3956720,1,2016/5/10 21:33,2016/5/10 21:43,1,-73.97863007,40.7538681,-73.96154022,40.77692795,N,634
id3616368,1,2016/5/10 21:33,2016/5/10 21:47,1,-73.98399353,40.76160049,-73.96347046,40.77444839,N,865
id2095563,2,2016/5/10 21:33,2016/5/10 21:36,1,-73.96851349,40.75517273,-73.95867157,40.75992584,N,195
id2063911,2,2016/5/10 21:33,2016/5/10 22:05,1,-73.86221313,40.76924896,-73.95333099,40.77235031,N,1891
id3709297,1,2016/5/10 21:33,2016/5/10 21:45,1,-73.98216248,40.77267838,-73.95576477,40.77226257,N,712
id1311160,2,2016/5/10 21:34,2016/5/10 21:56,4,-74.00457764,40.70729065,-73.94523621,40.6905899,N,1333
id1522315,2,2016/5/10 21:34,2016/5/10 22:00,5,-73.99040985,40.75640488,-73.99332428,40.70338821,N,1533
id3035196,1,2016/5/10 21:34,2016/5/10 21:48,1,-73.98490143,40.74205399,-73.98027039,40.76726151,N,825
id2996808,2,2016/5/10 21:35,2016/5/10 21:40,1,-73.99353027,40.76221848,-74.0022583,40.74525833,N,344
id0127593,1,2016/5/10 21:35,2016/5/10 21:42,1,-73.98464966,40.76910782,-74.00276947,40.76058197,N,417
id0663284,2,2016/5/10 21:35,2016/5/10 21:41,1,-73.97518158,40.7592392,-73.96206665,40.75958633,N,364
id2641239,1,2016/5/10 21:35,2016/5/10 22:00,1,-73.99014282,40.74728775,-73.96665955,40.79354477,N,1499
id3871894,2,2016/5/10 21:35,2016/5/10 21:37,1,-73.96868134,40.75437164,-73.97468567,40.75220871,N,131
id0022054,2,2016/5/10 21:35,2016/5/10 21:48,1,-73.97521973,40.77723312,-73.95526123,40.76594162,N,771
id2599637,2,2016/5/10 21:35,2016/5/10 21:38,5,-73.98613739,40.75193787,-73.99462891,40.74559021,N,161
id1606447,1,2016/5/10 21:35,2016/5/10 21:42,1,-73.98078156,40.7338829,-73.96473694,40.75569153,N,379
id1505000,1,2016/5/10 21:36,2016/5/10 21:41,1,-73.97122192,40.75469971,-73.97849274,40.74128723,N,337
id1819720,2,2016/5/10 21:36,2016/5/10 21:38,6,-73.91504669,40.68552399,-73.91989899,40.68832779,N,103
id0920086,1,2016/5/10 21:36,2016/5/10 21:50,1,-73.9875946,40.75522614,-73.98288727,40.72668457,N,801
id1164550,1,2016/5/10 21:36,2016/5/10 22:23,1,-73.97186279,40.76026535,-73.94738007,40.71127701,N,2790
id0665121,1,2016/5/10 21:37,2016/5/10 21:50,1,-73.96266174,40.76942825,-73.98353577,40.783535,N,806
id2375459,2,2016/5/10 21:37,2016/5/10 21:41,1,-73.96343994,40.76549911,-73.95552063,40.7805481,N,267
id0959928,2,2016/5/10 21:37,2016/5/10 22:01,1,-73.99588776,40.74034119,-73.96286774,40.75817108,N,1467
id3024124,1,2016/5/10 21:37,2016/5/10 22:17,1,-73.98641968,40.71813965,-73.92302704,40.76631927,N,2372
id1871471,2,2016/5/10 21:37,2016/5/10 21:52,2,-73.92958832,40.83272934,-73.95977783,40.80863953,N,865
id1668045,2,2016/5/10 21:37,2016/5/10 21:50,6,-74.00128174,40.73128891,-74.01612854,40.70903015,N,728
id0419123,1,2016/5/10 21:38,2016/5/10 21:45,1,-73.97175598,40.7585907,-73.98014832,40.74882889,N,446
id1640039,1,2016/5/10 21:38,2016/5/10 21:55,1,-73.96839905,40.76193237,-73.99472046,40.76054001,N,1020
id1610593,2,2016/5/10 21:38,2016/5/10 22:15,1,-73.79360962,40.6448288,-74.01261139,40.70381927,N,2194
id0591430,2,2016/5/10 21:39,2016/5/10 22:03,1,-73.99900818,40.72293854,-73.96638489,40.69066238,N,1466
id3303466,1,2016/5/10 21:39,2016/5/10 21:51,2,-74.00563049,40.7455368,-73.97925568,40.76449966,N,745
id0144795,1,2016/5/10 21:39,2016/5/10 21:41,1,-73.99240112,40.7433815,-73.99114227,40.75006485,N,113
id0754085,1,2016/5/10 21:39,2016/5/10 21:50,1,-73.98867035,40.72708511,-73.9994278,40.73363876,N,637
id2899963,2,2016/5/10 21:39,2016/5/10 21:48,1,-73.98088837,40.78248596,-73.99809265,40.76118851,N,517
id3324924,1,2016/5/10 21:39,2016/5/10 22:05,1,-74.0009613,40.73096848,-73.97468567,40.75659561,N,1554
id3761560,1,2016/5/10 21:40,2016/5/10 21:46,1,-73.97959137,40.78110886,-73.95783234,40.77888489,N,406
id1165391,1,2016/5/10 21:40,2016/5/10 21:42,2,-73.97592926,40.78587341,-73.97353363,40.79306412,N,131
id0893651,2,2016/5/10 21:40,2016/5/10 22:04,1,-73.87310028,40.77407837,-74.00563049,40.70577621,N,1439
id3741295,2,2016/5/10 21:40,2016/5/10 22:04,1,-73.99243927,40.72848129,-73.95913696,40.68440628,N,1430
id1935092,2,2016/5/10 21:40,2016/5/10 21:49,6,-73.97955322,40.74955368,-73.96843719,40.75580215,N,531
id0743080,1,2016/5/10 21:40,2016/5/10 22:03,1,-73.97646332,40.75465012,-73.95355225,40.77980423,N,1355
id3185402,2,2016/5/10 21:41,2016/5/10 22:01,5,-74.00585938,40.74034119,-73.97059631,40.7892189,N,1230
id2559225,2,2016/5/10 21:41,2016/5/10 21:54,1,-73.99053955,40.76129913,-73.99053955,40.76129913,N,781
id1931713,1,2016/5/10 21:41,2016/5/10 21:54,2,-74.01229095,40.71549606,-73.9911499,40.75950623,N,810
id1789294,2,2016/5/10 21:41,2016/5/10 22:01,5,-73.96985626,40.76310349,-73.97195435,40.74461365,N,1206
id3227899,2,2016/5/10 21:41,2016/5/10 21:45,5,-73.993927,40.73535156,-73.98905182,40.74808121,N,279
id1022093,1,2016/5/10 21:41,2016/5/10 21:46,1,-73.98578644,40.76233673,-73.97973633,40.76170349,N,322
id1255807,2,2016/5/10 21:41,2016/5/10 21:53,1,-73.98561859,40.74123001,-73.98905182,40.7220192,N,697
id0611427,2,2016/5/10 21:41,2016/5/10 21:44,3,-73.95192719,40.78647995,-73.94812012,40.77970886,N,157
id3968123,2,2016/5/10 21:42,2016/5/10 22:09,2,-73.99891663,40.72812271,-73.95001984,40.82875061,N,1658
id3155832,2,2016/5/10 21:42,2016/5/10 22:11,1,-73.99733734,40.7218399,-73.97811127,40.78902054,N,1768
id1712028,1,2016/5/10 21:42,2016/5/10 21:49,1,-74.00517273,40.74072266,-73.98825073,40.74092865,N,410
id1144396,2,2016/5/10 21:42,2016/5/10 22:25,3,-74.00268555,40.74988937,-73.98241425,40.67391205,N,2594
id3939535,2,2016/5/10 21:42,2016/5/10 21:47,1,-73.99079895,40.71809387,-73.99774933,40.72598648,N,308
id3935053,2,2016/5/10 21:42,2016/5/10 21:54,1,-74.00150299,40.71921158,-74.00685883,40.74859619,N,720
id1872111,1,2016/5/10 21:43,2016/5/10 21:49,1,-73.9720459,40.7501564,-73.98337555,40.72987366,N,384
id1388213,2,2016/5/10 21:43,2016/5/10 21:54,1,-73.989151,40.75837708,-74.00192261,40.73245621,N,651
id1507934,1,2016/5/10 21:43,2016/5/10 22:20,1,-73.99832916,40.74551773,-73.94520569,40.79062271,N,2237
id0583779,1,2016/5/10 21:43,2016/5/10 21:50,1,-73.98976135,40.75694656,-74.00270844,40.76064301,N,412
id3433650,2,2016/5/10 21:44,2016/5/10 21:49,2,-73.99932098,40.73913956,-74.00759125,40.74810028,N,328
id0785921,1,2016/5/10 21:44,2016/5/10 22:04,1,-73.98312378,40.73043823,-73.96552277,40.68302917,N,1221
id2866325,2,2016/5/10 21:44,2016/5/10 21:59,1,-73.97888184,40.76232147,-73.99130249,40.75035095,N,938
id0940718,2,2016/5/10 21:44,2016/5/10 22:01,6,-73.98853302,40.75080109,-74.01013184,40.72380829,N,992
id3576477,1,2016/5/10 21:44,2016/5/10 22:04,1,-73.99694061,40.72573471,-73.99667358,40.75598145,N,1171
id1699198,2,2016/5/10 21:44,2016/5/10 21:48,1,-73.99125671,40.75064087,-73.98829651,40.74332809,N,212
id3555893,2,2016/5/10 21:44,2016/5/10 22:04,1,-73.96156311,40.79608154,-73.9641571,40.75634003,N,1163
id0154022,2,2016/5/10 21:44,2016/5/11 21:19,1,-73.96674347,40.75777054,-73.9834671,40.74391174,N,84900
id3077578,1,2016/5/10 21:45,2016/5/10 22:04,1,-73.9643631,40.75604248,-73.92314148,40.74502563,N,1175
id2130319,1,2016/5/10 21:45,2016/5/10 21:54,1,-74.00601959,40.70612335,-73.98138428,40.71493912,N,538
id2794636,1,2016/5/10 21:45,2016/5/10 22:10,2,-73.97502136,40.68074036,-74.01425171,40.64644241,N,1489
id3561513,1,2016/5/10 21:45,2016/5/10 21:50,1,-73.98100281,40.74450302,-73.99253845,40.7517395,N,276
id1552705,2,2016/5/10 21:46,2016/5/10 22:08,2,-73.98377991,40.76515198,-74.008255,40.7113533,N,1350
id3317000,1,2016/5/10 21:46,2016/5/10 21:53,1,-73.9911499,40.73271179,-73.97857666,40.72440338,N,464
id3945220,2,2016/5/10 21:46,2016/5/10 21:54,3,-73.98532867,40.73570251,-74.00178528,40.74507523,N,479
id3807408,1,2016/5/10 21:46,2016/5/10 22:02,1,-73.96979523,40.76283646,-73.98072052,40.74175644,N,946
id1808535,2,2016/5/10 21:46,2016/5/10 21:48,1,-73.96359253,40.76390839,-73.9606781,40.76984024,N,125
id2752643,1,2016/5/10 21:46,2016/5/10 22:01,1,-74.00576782,40.73287201,-73.98960114,40.75745392,N,879
id2406206,1,2016/5/10 21:46,2016/5/10 22:05,2,-73.97460175,40.74180222,-74.00426483,40.74226379,N,1120
id0688680,1,2016/5/10 21:47,2016/5/10 22:01,1,-73.96509552,40.76151657,-73.9744873,40.73675537,N,812
id3195876,2,2016/5/10 21:48,2016/5/10 22:17,1,-73.97453308,40.75666046,-73.86785126,40.90032959,N,1756
id3882472,2,2016/5/10 21:48,2016/5/10 21:53,6,-73.99026489,40.7569809,-73.98613739,40.76644516,N,312
id1392518,2,2016/5/10 21:48,2016/5/10 22:11,1,-73.9699707,40.75913239,-74.01636505,40.71086884,N,1370
id0532887,1,2016/5/10 21:48,2016/5/10 21:51,1,-73.98020935,40.78373718,-73.98648834,40.77734375,N,214
id1370844,2,2016/5/10 21:48,2016/5/10 22:05,1,-73.98265076,40.77231598,-73.98177338,40.75545883,N,1036
id3181778,1,2016/5/10 21:48,2016/5/10 22:03,2,-73.96000671,40.76214981,-73.93935394,40.82410812,N,857
id3593313,2,2016/5/10 21:49,2016/5/10 22:08,6,-73.9825058,40.69210815,-73.88511658,40.74288177,N,1183
id1032571,2,2016/5/10 21:49,2016/5/10 21:59,1,-73.98239899,40.74279022,-73.95397949,40.76684952,N,609
id3582235,2,2016/5/10 21:49,2016/5/10 22:07,2,-73.96469116,40.7602005,-74.00722504,40.74349976,N,1054
id0519429,1,2016/5/10 21:49,2016/5/10 21:54,1,-73.97902679,40.76663971,-73.97857666,40.776371,N,289
id3672604,2,2016/5/10 21:49,2016/5/10 22:00,1,-73.975914,40.75746155,-73.94635773,40.77728653,N,650
id3932902,1,2016/5/10 21:49,2016/5/10 22:03,2,-73.95536804,40.76847458,-73.98729706,40.74436188,N,842
id1454494,2,2016/5/10 21:49,2016/5/10 22:14,1,-73.97318268,40.7640419,-73.99381256,40.75635147,N,1505
id2117201,2,2016/5/10 21:50,2016/5/10 21:55,1,-73.9969635,40.73708725,-73.98177338,40.74067307,N,330
id0707884,1,2016/5/10 21:50,2016/5/10 22:09,1,-73.97466278,40.75343704,-74.01496124,40.71480179,N,1158
id2617607,2,2016/5/10 21:50,2016/5/10 21:54,1,-73.98989105,40.73527908,-73.98030853,40.7466507,N,255
id3177496,2,2016/5/10 21:50,2016/5/10 22:02,1,-73.9839325,40.74319077,-73.96627808,40.7569809,N,694
id1928753,2,2016/5/10 21:51,2016/5/10 21:54,6,-73.95565796,40.77264023,-73.96115112,40.76501846,N,155
id1794360,2,2016/5/10 21:51,2016/5/10 22:16,2,-73.99355316,40.72740936,-73.95747375,40.77592087,N,1491
id2200763,1,2016/5/10 21:51,2016/5/10 21:55,1,-73.97052765,40.78572464,-73.96292877,40.79399872,N,222
id1603763,2,2016/5/10 21:51,2016/5/10 22:04,1,-73.98365021,40.76216888,-73.99144745,40.74988174,N,757
